claim_status,verified_status,author_ban_status,like_rate,share_rate,download_rate,comment_rate
claim,verified,under review,0.2086766817005211,0.06837075469446863,0.0033282969293006934,0.0012810803275044179
claim,not verified,under review,0.024393742139058674,0.0021072839206513825,0.0002482402524327545,6.619740064873453e-05
claim,not verified,banned,0.6215313174915296,0.17275556674045858,0.00359860037052361,0.0019834245424260907
claim,not verified,active,0.08657138779081675,0.01110828404937291,0.0015601243631353907,0.0004294375733053661
claim,not verified,active,0.11385492452399487,0.045529483149837964,0.0001443770034748033,3.121664939995747e-05
claim,not verified,active,0.27346967264605293,0.0661687722482027,0.00401340127032875,0.000977175961471348
claim,not verified,active,0.325649147039445,0.12230001667023886,0.0076431722141517095,0.0015876417962579282
claim,not verified,active,0.5681013428241981,0.09215119710189666,0.0007592540470851,0.0002894017668261592
claim,not verified,active,0.0024830985117391424,0.0001002538310766535,0.0,0.0
claim,not verified,active,0.5550476708406976,0.0440547015278735,0.00946072019615289,0.0022581335783681744
claim,not verified,active,0.03264511944654632,0.006651379839327318,0.000535882262297118,0.0003242892660252946
claim,not verified,active,0.40288737215419224,0.10318771650787278,0.005468995300524509,0.0024076447546544366
claim,not verified,active,0.03372102512975139,0.007475180152062237,0.0001544002982131474,5.955440073935686e-05
claim,not verified,banned,0.49431676723416007,0.06701280594623223,0.009293251189382245,0.0053324159284424185
claim,not verified,active,0.4675085149634496,0.07842180369138811,0.008065656089713385,0.0015010567978352473
claim,not verified,active,0.598690345114608,0.01687905974576048,0.009879482951482362,0.005308509947090504
claim,not verified,active,0.5531296270464044,0.11069449603113914,0.010058705191703626,0.0030571068911794314
claim,not verified,active,0.026487750545396243,0.006145622075797711,0.0005048859657052797,8.0167704014014e-05
claim,not verified,active,0.20559518416261358,0.019454820538683124,0.0010161211737855695,0.0005214165434357076
claim,not verified,active,0.0906600489005517,0.02749502717752637,0.000511529078460691,8.41241455293444e-05
claim,not verified,active,0.21367779470032502,0.016559296022034323,0.0020992711633959467,0.000840292001470511
claim,not verified,active,0.5031500298737224,0.17902333127087705,0.005000924915960222,0.0022644494198544372
claim,not verified,active,0.21814993110112924,0.006353012759712951,0.0005458222230175915,0.00022369763238425883
claim,not verified,active,0.18372705936670386,0.04750201992997576,0.0014139509830325882,0.00037032049555615405
claim,not verified,under review,0.5592490281718402,0.1303232218845617,0.013106034535638205,0.0024026690315611526
claim,not verified,active,0.3668013494840886,0.06897968854511105,0.002798145612604131,0.0007590323804890937
claim,not verified,active,0.16628690936823046,0.06343896356669303,0.001820027791684017,0.0005380544885441181
claim,not verified,active,0.592099788896251,0.0418707446305024,0.013854921755132858,0.005163126624827474
claim,not verified,banned,0.267044735580479,0.0980935560161612,0.0027303656943451844,0.0015826140578188799
claim,not verified,active,0.44177485439789016,0.15291641530633068,0.007245905536356236,0.002787576781705602
claim,not verified,under review,0.33928948268893494,0.07555967813663575,0.004817935453256726,0.0007880859526361534
claim,not verified,banned,0.40949678108206805,0.02265384166223328,0.0038593648916430477,0.0006617642969820211
claim,not verified,active,0.420394991689024,0.13424429555511377,0.009322435126222307,0.0006158935375244154
claim,not verified,active,0.6116561661123631,0.24205175159528045,0.0015252019423679312,0.0009070422466249092
claim,not verified,active,0.6105256073348242,0.009009449979962005,0.0005414847695936417,6.11847197280951e-05
claim,not verified,active,0.11777360276506948,0.02477280441340275,0.001199917774558875,0.000267710738547
claim,not verified,active,0.4628144916893636,0.041144911413493204,0.005397940562372244,0.0005041731286682705
claim,not verified,under review,0.6461728166141294,0.15553495271648432,0.010498794733914333,0.0020174300018542556
claim,not verified,active,0.3653343717916947,0.08035543597550182,0.0012815520232237051,0.0005593514355506779
claim,not verified,banned,0.11989628595762772,0.043004406727986985,0.0018488398599804487,0.0011747545252523274
claim,not verified,active,0.20088771987506165,0.006886222076095494,0.003190433570180406,0.00010959504630390706
claim,not verified,active,0.5374894954391295,0.11461395544511879,0.013379520587903098,0.0037148064829331325
claim,not verified,active,0.3744223320852804,0.01852084764401789,0.00021445870944231062,0.00012577277696616712
claim,not verified,active,0.5989546764907527,0.19764089771441315,0.004274633868316497,0.0014393332397181632
claim,not verified,active,0.3779180277242537,0.004641007015880334,0.006650515208323366,0.0026836938414228364
claim,not verified,active,0.573742013017146,0.15123062003974155,0.0007972109515367134,0.0004432254917125757
claim,not verified,under review,0.37583462774219634,0.10982403132114815,0.00511947571121561,0.0018320318318190522
claim,not verified,active,0.09151731599970712,0.021146915498572255,0.0017848862277397679,0.00028798984713759244
claim,not verified,active,0.26539532748735106,0.07720149616344489,0.00404125408105666,0.00022847714298120285
claim,not verified,under review,0.5162689186364011,0.045552021894619474,0.004296882424119559,0.002776422738474599
claim,not verified,active,0.02250906427887877,0.006925693130916492,0.0002179021192665909,4.9421099215103086e-05
claim,not verified,active,0.02100090223254564,0.0004991073656729311,0.00038392874282533164,3.8392874282533164e-05
claim,not verified,under review,0.08190135910064451,0.015316613533102375,0.0005214656309734135,0.00024510529657740886
claim,not verified,active,0.6565384356262212,0.15583103146264232,0.012733274944418244,0.00828673448763727
claim,verified,active,0.5171341822770905,0.14001555128375232,0.0068391707216227645,0.0024406875889030483
claim,not verified,active,0.23174777545864,0.038180505641782145,0.0031606534737370724,0.0008019334285400418
claim,not verified,under review,0.18265293226226711,0.03092603288555962,0.0023410379704074846,6.614436243330935e-05
claim,not verified,active,0.5423202001572076,0.0035448786778116284,0.005517680724593752,0.0017313392962645198
claim,not verified,banned,0.3582575676759602,0.009175600330024536,0.006905668887085427,0.002286135593632309
claim,not verified,active,0.29672583455518303,0.044690316192177615,0.005133237936009356,0.0009534835204550863
claim,not verified,active,0.5337349876544301,0.007614941894106371,0.002257097046338953,0.0004196168677146782
claim,not verified,active,0.44759285868197557,0.020444596282861573,0.01014414601496725,0.0005359002957499757
claim,not verified,banned,0.49458845923820427,0.11547192622555481,0.011800567198924765,3.858496086841885e-05
claim,not verified,under review,0.3753662225066995,0.10637313008470677,0.006716654693897733,0.0008103939201226305
claim,not verified,under review,0.3269413120748589,0.10301190111175462,0.0030008289896546634,0.00025551050999897797
claim,not verified,under review,0.2151023405115227,0.022683558017643237,0.004181223007729761,0.0011733239664909678
claim,not verified,active,0.49503500460440913,0.14569903806681386,0.00487068822047908,0.0013424903751206576
claim,not verified,active,0.3384101999808631,0.05928619270883169,0.0024543105922878194,0.0005358338914936369
claim,not verified,active,0.037081173158192635,0.0006329079589079987,0.0005334509939367417,0.0003544284569884793
claim,not verified,active,0.5945077922192985,0.2355917036564513,0.00581647750932497,0.003185108400003544
claim,not verified,banned,0.09006250585331517,0.03383895906153609,0.0007884981979341952,1.8126395354809084e-05
claim,not verified,under review,0.08850072515491945,0.027228544279914346,0.0020443761470253495,0.00018791893419654805
claim,not verified,active,0.10706793423295866,0.030983616031438725,0.0018580056058022944,0.00045366544340740315
claim,not verified,active,0.2950811114680373,0.07286379698040475,0.0034612913588178604,0.0014736588499839384
claim,not verified,active,0.2921366238153326,0.05851552969878953,0.0034906634137186828,3.7534015201276154e-05
claim,not verified,banned,0.1542573749427268,0.046398872571699355,0.001839464695608922,0.0006721551871896183
claim,not verified,active,0.43374003747549844,0.061304964783969004,0.0076073534872073845,0.0015773097657925262
claim,not verified,active,0.3402651773496849,0.04362429062270779,0.0008107169053777555,0.00029168650563855754
claim,not verified,active,0.5927456216517308,0.1324169793083111,0.013099821425645898,0.0025655728304854273
claim,not verified,active,0.3888138772465259,0.09935063619538831,0.003382078321688322,0.00039326492112654905
claim,not verified,active,0.2525151559360569,0.038891930267527366,0.0007352272054288368,0.0004362251788595456
claim,not verified,under review,0.6165990123559438,0.1516565160455041,0.0056598002737846724,0.0016881408476634764
claim,not verified,active,0.1273679453632368,0.035044498057537704,0.002576586951609729,0.000892876666399411
claim,not verified,active,0.6279206465833945,0.003526818515797208,0.012196914033798677,0.0019103600293901542
claim,not verified,active,0.21491217128826134,0.06883746788166913,0.0036849214014105336,0.0008339183829110879
claim,not verified,active,0.4190152131567917,0.004176837537293193,0.0017456912493527628,0.0002021845797272974
claim,not verified,under review,0.5312198664023665,0.13059040254400528,0.012806414180681343,0.003973840826895104
claim,not verified,active,0.45742957063581935,0.06727935886286998,0.001808046746454289,0.0009759698700583705
claim,not verified,active,0.08642458647352452,0.0236533881439431,0.001924896414472611,0.00016312681478581448
claim,not verified,under review,0.641560852707395,0.09589547705274107,0.005714699845035928,0.003546908072413198
claim,not verified,active,0.4773118281371191,0.07707461876466853,0.0029651171556317963,0.00017087115812115436
claim,not verified,banned,0.47321467395242994,0.14588436508051542,0.007776151203745307,0.005007754409867668
claim,not verified,active,0.5633617537253137,0.18908757494616565,0.0039727901579181095,0.001173044397336471
claim,not verified,active,0.047035027699093526,0.012849839473802404,0.0010546873185078266,2.9425931059689728e-05
claim,not verified,under review,0.594906779479247,0.13475181779069195,0.013657875578961446,0.0023972252748292607
claim,not verified,active,0.5847805256673881,0.16656011720941707,0.010200167570958178,0.0054678674414441785
claim,not verified,active,0.21522781494675214,0.04719707545275857,0.0008497247732121931,0.00012138925331602758
claim,not verified,banned,0.43780438831256685,0.026740353231940187,6.198942945468169e-05,5.39038516997232e-06
claim,not verified,active,0.6102485119047619,0.1847514880952381,0.003918154761904762,0.0007663690476190476
claim,not verified,active,0.02347080291970803,0.00891970802919708,5.1094890510948905e-05,7.299270072992701e-06
claim,not verified,active,0.5061148151541774,0.054480874022411106,0.011183994222052141,0.002991381587103103
claim,not verified,banned,0.20945187155066763,0.005690347075927365,0.002588851597606594,0.0016612865759393798
claim,not verified,active,0.13285188267583034,0.006548527459002005,0.0015467824240909813,0.00034074646191590375
claim,not verified,active,0.0925610448608745,0.016581487791027825,0.0014575052053757336,0.000530001892863903
claim,not verified,active,0.5642646483652393,0.08618169998202979,0.012559328125495503,0.002324235473197958
claim,not verified,banned,0.032673192069477885,0.010027167383447512,0.0006938961656720005,9.439930169036048e-05
claim,not verified,active,0.5294980114729761,0.19344610816853913,0.010574931730293422,0.0023275846269449996
claim,not verified,active,0.3466641256485686,0.00918062196671935,0.00109473937608453,0.0003854514295376159
claim,not verified,active,0.19074085072640903,0.009050546981883276,0.002394445885835571,0.0006908257712397665
claim,not verified,banned,0.27663016704733756,0.11061847821219042,0.003101348022750683,0.0008900980787316942
claim,not verified,active,0.4512236004022796,0.11643759079226729,0.010503966923678623,0.0036875628561850488
claim,not verified,active,0.4740181103082411,0.1372066221531144,0.006128235616939541,0.0033805908716729167
claim,not verified,under review,0.5229745561912568,0.09402861180723018,0.011327039366190153,0.0021934317882116834
claim,not verified,banned,0.592321584097546,0.022453763000153698,0.008339310415492598,0.0010733131820277679
claim,verified,active,0.4720794274770688,0.00010079629069650237,0.002167120249974801,0.00010079629069650237
claim,not verified,active,0.34622224813772795,0.019366171518535254,0.006355777781017216,0.003906762489249115
claim,not verified,active,0.13154922849089953,0.0005445946591506234,0.0019204127454258825,0.000626761572636507
claim,not verified,active,0.48403460366729895,0.07282864861757775,0.004929010748979709,0.0027878369833879407
claim,not verified,active,0.29742967854402136,0.07356949089381752,0.003252771961737296,0.0007389792612102206
claim,not verified,active,0.16135408293692102,0.008381978942929805,0.0026354280594025484,0.0011279632094242907
claim,not verified,active,0.1287975776788799,0.006469006347077431,0.00044029886131940636,0.00020998868770617842
claim,not verified,active,0.37725506609030257,0.024137327902851002,0.005578321381274831,0.0019848954298993028
claim,not verified,active,0.4337334411343989,0.022596761821838007,0.007349130335634471,0.0016895743931007318
claim,not verified,active,0.005716742225999641,0.0014750338685918356,5.91591123766779e-06,1.97197041255593e-06
claim,not verified,active,0.4387614723974608,0.10509076377834116,0.009104765398615997,0.003357375416805875
claim,not verified,active,0.30938379281308404,0.06145299203811845,0.005798550020195658,0.00024987848375105254
claim,not verified,active,0.41929615245810686,0.01777528804046302,0.004715837781644053,0.0017829152549676543
claim,not verified,active,0.16250564173218995,0.026462693303560825,0.004038292514906051,0.0007126398555716559
claim,not verified,active,0.05310935081489575,0.004774044735803818,0.001034932774894534,0.00016388964763725759
claim,not verified,under review,0.5913027026534831,0.12716827920708135,0.00027114555963735293,0.00011938498521346137
claim,not verified,banned,0.35890867210038835,0.008795918430361873,0.008839146674461474,0.0016251761293636082
claim,not verified,active,0.10323230334739121,0.0011342212261400892,0.00210641084854588,0.0008919309775654373
claim,not verified,active,0.21031131145231724,0.0764104099168897,0.002070053880828286,0.0012105578250457812
claim,not verified,active,0.28110963930632316,0.004628572298603815,0.0019184214132371077,0.0008830828727599385
claim,not verified,active,0.2532448511661263,0.03175661343595649,0.0032524266941405815,0.0006767471692776986
claim,not verified,active,0.6427525678516122,0.2502129469163365,0.009239014180663523,0.004522800370431568
claim,not verified,banned,0.31881930028859296,0.11077920105311123,0.0076283057397937655,0.0001012606956609792
claim,not verified,active,0.4078907212325115,0.010078502748515433,0.007559796297317669,0.0026657842001728163
claim,not verified,active,0.46627420296334937,0.05002049256678714,0.010637505123141697,0.0014406895438230437
claim,not verified,under review,0.2208156369523899,0.05232914356034238,0.005068399934298519,0.0028249029469199823
claim,not verified,active,0.09928883331660522,0.025989447984221557,0.0002817579276160256,7.255568951485638e-05
claim,not verified,active,0.2517104944208559,0.03208692048449022,0.004242026163722662,0.002545215698233597
claim,not verified,active,0.6302603827883232,0.16825094120197898,0.00023160467545778882,9.855518104586758e-06
claim,not verified,active,0.026791589634318304,0.007399283468596914,0.0005326982734308902,0.0001357858344039524
claim,not verified,under review,0.5126302494474266,0.12200820966214082,0.007041364066940322,0.0028891695610988315
claim,not verified,active,0.6241056401974616,0.01953172370752253,0.003806667435690391,0.0012186068247897754
claim,not verified,active,0.015153617056326977,0.002661799706074886,0.00030563009654442907,0.00014522848559203366
claim,not verified,active,0.37459653165479206,0.12330246782842959,0.008179499995764112,0.0022704360423249944
claim,not verified,active,0.5700952564225922,0.20072404503030886,0.009585778889637256,0.004438083325315116
claim,not verified,active,0.0035001433929712604,0.0009055209681170809,6.548655380397843e-05,3.6130512443574304e-05
claim,not verified,active,0.5538825384312179,0.010800157666535278,0.0033109972408356327,0.0009459992116673236
claim,not verified,active,0.36326574566936404,0.08046419084540989,0.0033922033168210207,0.00046921633180517524
claim,not verified,banned,0.4216071480543671,0.11243051311155738,0.00922611251782648,0.0018626851771006141
claim,not verified,banned,0.22642893542872172,0.06618638216728037,0.002930201209889532,0.00023836138874276696
claim,not verified,under review,0.31716029125531287,0.08504215135376277,0.004696384975234743,0.0029394419949094488
claim,not verified,active,0.4243996485276463,0.07095106745243697,0.009932634465533502,0.002092097343680096
claim,not verified,under review,0.5229134730467049,0.1025970774733622,0.010757998196140563,0.003064160468043224
claim,not verified,active,0.2203136932385596,0.08628326381953827,0.0027844680726076486,0.0011983786641602539
claim,not verified,under review,0.27161183117314724,0.008454636091724825,0.0011166500498504487,0.0005184446660019941
claim,not verified,active,0.19415579150152223,0.017124238574626444,0.004481935881779113,0.0002432629672676163
claim,not verified,active,0.19055474123869082,0.060082799943023346,0.0012796772548280821,0.00031704750658218195
claim,not verified,active,0.31865567249439186,0.002194425934309651,0.007470407805116258,6.002370427643459e-05
claim,not verified,active,0.6312060606721877,0.22131782522831175,0.00807774419628082,0.0046807999912712355
claim,not verified,active,0.2550634729317273,0.06212401448508943,0.0015650124422515778,1.0737649689547704e-05
claim,not verified,under review,0.46632564165568385,0.09598588245806063,0.0009471262313757902,0.0005383429758527487
claim,not verified,under review,0.025882967370765078,0.0014084709762451602,0.00035160370355901083,0.00019122306684788307
claim,not verified,under review,0.3614236131428448,0.08595080518248648,0.006490426812930963,0.0014643881136648506
claim,not verified,active,0.3377249854017106,0.07588749012468657,0.0034069831346821007,0.00042184762820733006
claim,not verified,active,0.5963667565023795,0.16379582975817436,0.008214990846333052,0.004813077459047892
claim,verified,active,0.029175993504483612,0.0070607339754085495,0.00010317463877661793,2.2429269299264768e-05
claim,not verified,banned,0.4131948436422166,0.031212275810531157,0.008906501494596458,0.003080808806622212
claim,not verified,banned,0.5549274514032223,0.12237762237762238,0.013092634238008688,0.00013349352556401014
claim,not verified,active,0.584227615588271,0.04227044693893571,0.0077270553981631475,0.0050053164538895745
claim,not verified,active,0.12270027415381551,0.0129804973101358,0.0015239118874522486,0.0005129814368365769
claim,not verified,banned,0.05418060887706052,0.015753746707508023,0.0005580688307716186,5.934474274054022e-05
claim,not verified,active,0.16060553332173308,0.042282930224464936,0.003741082303810684,0.0003480076561684357
claim,not verified,active,0.20251418471508895,0.021243131780165733,0.0032339869615892005,0.0015074861995209856
claim,not verified,active,0.5148209636368956,0.1327633619050405,0.002541467981160226,0.001170172307872334
claim,not verified,under review,0.22511324574963673,0.03214428413871127,0.0019499069940754554,0.00017359110614946494
claim,not verified,active,0.1837568308524536,0.062071059265119875,0.0016927634363097758,0.00041399105779315167
claim,not verified,active,0.21025080967085938,0.011334250846188785,0.0032478129186722994,0.0011925384750571164
claim,not verified,active,0.0651351852615093,0.009852965420599267,0.0005924658945719821,0.0002988088859580431
claim,not verified,active,0.18046367901180138,0.014103954036901139,0.0027053620275385814,0.0011863513483724743
claim,not verified,under review,0.0813859395306638,0.029911805334183403,0.0014181440703595629,0.0006538992831629109
claim,not verified,active,0.3232799111166213,0.03475861455099748,0.006702811302430782,0.004393305771856458
claim,not verified,active,0.011786151004702407,0.0003174224759220989,0.000194203624509301,4.018006024330366e-05
claim,not verified,active,0.44150344215214904,0.07552706042320613,0.009424609245908863,0.005080609895728437
claim,not verified,under review,0.2889012404941765,0.055329577322452694,0.004901341552765216,0.0016169374194689372
claim,not verified,active,0.055946368574927054,0.008544194181566265,0.00017390585421272678,9.550567403485815e-05
claim,not verified,active,0.3674356051754315,0.014362951057866715,0.008582797206576911,1.2717610233860956e-05
claim,not verified,active,0.2962623205819154,0.08824951764641363,0.005957752307071029,0.0031259503736682306
claim,not verified,active,0.21387517722520555,0.020869397574876394,0.005088823465621323,0.00315290167364857
claim,not verified,active,0.22747966655320012,0.06626060127613653,0.0029708922091936873,0.0006402410319178985
claim,not verified,active,0.38414641970626523,0.016564463536936417,0.0023054516731990174,0.0005802837544786642
claim,not verified,active,0.39137937452076615,0.03400903751237633,0.007375920315047383,0.0008456848483946132
claim,not verified,banned,0.16186795573844512,0.049330962331456646,0.0021548726442448636,0.0002674866738139106
claim,not verified,active,0.03910026089939262,0.012331220960650273,0.0006305934854842231,0.00033262073959607367
claim,not verified,active,0.31375248005991985,0.11953490410434976,0.00584656695962582,0.0007649341439510442
claim,not verified,under review,0.37560764826617693,0.12767733508794327,0.007648266176947175,0.001541830752158072
claim,not verified,active,0.560080919029848,0.09290936046214406,0.004859523687804451,0.0014620929400337406
claim,not verified,under review,0.5113130320890635,0.1099323291857673,0.005140798952193844,0.0007749399694389871
claim,not verified,active,0.4538375530700027,0.007217918263243129,0.0022879288871911793,0.0011976810348600783
claim,not verified,active,0.07358087520582238,0.010262299887998474,6.688782342753132e-05,1.4231451793091768e-06
claim,not verified,under review,0.6609199520709004,0.006642746557387431,0.01130233496041183,0.0037913317656940305
claim,not verified,under review,0.39188771457527105,0.03479572551582193,0.002709703673849501,0.0005438971995163619
claim,not verified,active,0.5040223375011724,0.17295329759525543,0.0030483185547001824,0.0008008600226549592
claim,not verified,under review,0.29149130681864976,0.01038157753856544,0.0037515339697077018,0.0005600533697917095
claim,not verified,active,0.32722052496041204,0.0169068603144644,0.00047985412434619875,0.0002959100433468226
claim,not verified,active,0.07005595598285107,0.027326145111736738,0.0006074553461911382,0.00029438220623109003
claim,not verified,active,0.22926212945294686,0.033031746649878194,0.004393992497111777,0.002708655148391898
claim,not verified,under review,0.08359702021993615,0.029178195577628,0.0018469906586259903,8.040676362776398e-05
claim,not verified,active,0.5250639130868827,0.0333910612827758,0.007821486082355647,0.004961131294191179
claim,not verified,active,0.5618591226830991,0.14891289345706377,0.0055329582450414465,0.0017455407522874702
claim,not verified,active,0.002947221684069415,0.0007437642935241289,4.453678404336101e-06,2.2268392021680506e-06
claim,not verified,under review,0.4730941220839394,0.1570537686547061,0.007711060826464091,0.0010249986530898119
claim,not verified,under review,0.11169250223472213,0.016228079737792604,0.001351734362395622,0.0007558084606943264
claim,not verified,under review,0.2649420023245253,0.0067426627360124385,0.003871643100701206,0.0005387972505946012
claim,not verified,under review,0.3164177821474718,0.1156500412345102,0.0005506888983804373,0.00014505951469533473
claim,not verified,active,0.2232122353373444,0.06618288706195748,0.0027557066091030173,0.00027557066091030174
claim,not verified,active,0.4051093548979967,0.045543098695092814,0.004545733014764443,0.0005513692335967653
claim,not verified,active,0.5854741676356409,0.20329832609152615,0.009185077176466832,0.0001144143448980515
claim,not verified,active,0.12586317381385692,0.03306077461359034,0.0018506651628944198,0.00018199061851177813
claim,not verified,active,0.6273446134209174,0.030524726429338605,0.015664482252281703,0.00810983297791199
claim,not verified,active,0.1919205471682579,0.07539419960176007,0.002253440384457055,0.0010062724314896187
claim,not verified,active,0.04826518881590777,0.019209904778837588,0.0010526251987562456,0.0005515675225728503
claim,not verified,active,0.2963342178126442,0.08223734810029226,0.0034898477157360407,0.0010623365636055991
claim,not verified,active,0.09764280244446058,0.025589847351354906,0.0006616646825858897,0.00029726964000235625
claim,not verified,under review,0.2705681711652593,0.009215925234184016,0.0010600477382042648,1.0816813655145558e-05
claim,not verified,active,0.44718292808604,0.07600264715486725,0.005411022941594973,0.001981641260850293
claim,not verified,active,0.3954164953951096,0.011323364402919579,0.0031634319487185186,6.526835012720385e-05
claim,not verified,active,0.24616567402390127,0.09245202226633968,0.003805130600646191,0.002170189575304605
claim,not verified,banned,0.3390005118177404,0.10550007217942493,0.002714383828309208,0.0008399060355122771
claim,not verified,active,0.6430323649583374,0.01995463758324486,0.011328539716243606,0.006116687578419071
claim,not verified,active,0.019425785014599906,0.002402151867780958,0.00013664935774801857,3.5960357302110155e-05
claim,not verified,under review,0.5049035222347706,0.010907441191517292,0.008103360071043156,0.0050241797700750004
claim,not verified,active,0.01788021774339724,0.004817952720915411,0.00010670829752027458,4.5314482508609755e-05
claim,not verified,active,0.43708677105258226,0.04654396012766143,0.0024358101567037867,9.993067309553997e-06
claim,not verified,active,0.369528356610593,0.010720182053455892,0.004819062067734595,7.808665387532908e-05
claim,not verified,under review,0.12076236049594562,0.008309985914153733,0.0005793550584109308,0.00032837490906115733
claim,not verified,under review,0.053968327721170245,0.007759544321511348,9.97616652818472e-05,4.509773910001312e-05
claim,not verified,under review,0.5402120485261686,0.19636017953394172,0.011238166349194232,0.002541767405023658
claim,not verified,banned,0.6005152711971559,0.08465946555908284,0.002875457999959213,0.0016246677588422033
claim,not verified,active,0.5886914865527517,0.06266832635509788,0.0027837501414507185,0.001410735166534646
claim,not verified,banned,0.6056038884123678,0.22350202181105255,0.010333700935342891,0.001266184699587469
claim,not verified,active,0.3535218940408266,0.1400056296362891,0.007911458450394449,0.0036474905842727653
claim,not verified,active,0.5411438121744027,0.04748009882292873,0.0039963400682598745,0.0013360898138659878
claim,not verified,under review,0.25096830505700723,0.0006819049697234194,0.0037913916316622115,0.0007569145163929954
claim,not verified,active,0.30722129956404404,0.06980174382395682,0.00603072451733444,0.0036910940419348144
claim,not verified,active,0.40992418704278344,0.12022973933225296,0.006216355763676238,0.00273754811796762
claim,not verified,active,0.0651824432145124,0.004312671661535358,0.0015815106808326363,0.0005564354908555937
claim,not verified,active,0.5595139306682156,0.020706698753189635,0.011609754579590481,0.0053160591664419225
claim,not verified,active,0.5420185655661963,0.14796787431169578,0.0018770415331621805,0.00020707575632750034
claim,not verified,active,0.23029422448238285,0.05145901440852403,0.003995641118779513,0.0015740404407313235
claim,not verified,active,0.3437330597506395,0.11566410257558991,0.0010304151677112687,0.00015008220921011958
claim,not verified,active,0.37101016674395315,0.08756298198510644,0.002453033851477471,0.0016308096375588904
claim,not verified,banned,0.022305532401983567,0.003115169068022847,0.00044173174207475636,0.00018437498799642006
claim,not verified,active,0.3562471288522251,0.02744084213818651,0.008205373811222645,0.0009871861285687756
claim,not verified,under review,0.09777169428998637,0.02845997490034425,0.0005184311766807128,0.0003161165711467761
claim,not verified,under review,0.6220995012772169,0.08467096460284637,0.002814742732027734,0.0005887361634837611
claim,not verified,active,0.05055664494907964,0.007321778733632741,0.00011069643873742805,2.3720665443734583e-05
claim,not verified,active,0.1014126290587586,0.008624738482558387,0.0024194810924668747,6.957984841081207e-05
claim,not verified,banned,0.12955079697311223,0.0472355498309451,0.0010497504427628402,0.000392851392690388
claim,not verified,active,0.14634670436040975,0.007274308543519062,0.003094865415617308,0.0017791148012778668
claim,not verified,active,0.04621008872124528,0.004655209052754608,0.00027891409445890663,2.6563247091324445e-05
claim,not verified,banned,0.11202533371430333,0.041332082929738306,0.0021423634287773825,0.0004054722150757415
claim,not verified,active,0.5084506173020916,0.1360562610389954,0.0025685409570606957,0.0005348677965503966
claim,not verified,active,0.24705313615374233,0.007599848065821402,0.002629026334211245,0.0014126111646508182
claim,not verified,active,0.07220216606498195,0.020230903956821675,0.0014654895092397326,0.0008578475176037459
claim,not verified,active,0.4834744212144129,0.13112146568758995,0.007543119221292479,0.003369032226586324
claim,not verified,active,0.15469114761611502,0.00023631181702304398,0.0006409062916231041,4.654626698938745e-05
claim,not verified,active,0.2630151143263144,0.08273694182491495,0.0027774189381216895,0.00016793695904921844
claim,not verified,active,0.181724288066625,0.07143558635680637,0.0012865378382890683,0.00042557231292004804
claim,not verified,active,0.269995453856645,0.07625397787543567,0.004470374299136233,0.0029171086528261858
claim,not verified,active,0.20302384373283086,0.05167306388851653,0.0010081996461861168,0.0005456361381044714
claim,not verified,active,0.09149647914216323,0.022866482349886204,0.0006109948523683688,0.00027494768356576594
claim,not verified,under review,0.09670679729140529,0.029856828879812784,0.0007065125508306417,0.0002224535739391189
claim,not verified,active,0.08797268695908686,0.00017892749889983768,0.0017618716783560592,0.0005980369557823403
claim,not verified,under review,0.4379994146055905,0.03372603541636177,0.0049099956095419285,0.0017269135079759988
claim,not verified,active,0.4640789104241354,0.021408196234338567,0.0022380741168762995,0.0005371377880503119
claim,not verified,active,0.35737572496193587,0.098960936319576,0.006993921361243157,0.004416601773614292
claim,not verified,under review,0.14660628368923093,0.008223298260278266,0.0018909646488954814,0.0005241260711612476
claim,not verified,active,0.2727562617030349,0.05522163925916313,0.004560707465841043,0.0004449470698381505
claim,not verified,active,0.3733531860490497,0.08438703440964156,0.007301849628671063,0.0004599385709162912
claim,not verified,banned,0.3151131141940958,0.06750487608678883,0.0034953553207197874,0.002263385822433305
claim,not verified,active,0.11061590594607741,0.02715521066487867,0.0021659748036982622,0.0008331936460356745
claim,verified,active,0.19443331635600847,0.0008978522006437963,0.004062479239684262,0.00012682665614475148
claim,not verified,under review,0.08792424987702901,0.026797425807509427,0.000573864567961961,4.0990326282997215e-05
claim,not verified,active,0.5104413648671398,0.1870657753202028,0.005626553222571266,0.00046792836130917225
claim,not verified,active,0.04156896622650047,0.00033938047636677775,0.0006479081821547575,0.00026739067834958245
claim,not verified,active,0.32137116771529806,0.02317744277340599,0.0023641509471541556,0.0001991702567105439
claim,not verified,active,0.337335608369562,0.03653193924479418,0.0026621277737484857,0.0013625063408948942
claim,not verified,active,0.41882787695388113,0.07768729110506396,0.0021284772099790274,6.948393290404553e-05
claim,not verified,active,0.6102472723672953,0.09327337137523599,0.012840909894430185,0.0008343763037129745
claim,not verified,banned,0.376667635003674,0.12569787397134535,0.002874496200294407,0.001790609734960465
claim,not verified,active,0.16305536896650993,0.048760515625499795,0.0007165019351949589,4.4781370949684934e-05
claim,not verified,under review,0.5919345386431227,0.08288558685368869,0.009027956541662788,0.0012578891925592842
claim,not verified,active,0.4894291879652892,0.17649061714895806,0.010973064649352798,0.007313586256601723
claim,not verified,banned,0.6464336020725242,0.24645200563432124,0.012779150180142557,0.007502990578792019
